0.0020903714	0.03247904	0.0112350015	0.002682687	-0.037230708	-0.02289585	-0.0857758	-0.083808936	-0.06675616	-0.017757906	0.03737755	-0.041466895	-0.0072523397	0.07966815	0.047718454	0.026186088
-0.03612522	-0.0058224592	0.03416866	0.011959761	-0.02594329	-0.028621947	-0.074830085	-0.05161305	-0.046873372	-0.04940547	0.0712886	-0.0062930947	-0.01756371	0.060062382	0.09059456	0.018986892
0.048192266	0.06170884	0.037772298	0.059224416	0.045518555	0.013970726	-0.023556465	-0.03707158	-0.087809056	-0.05231153	0.06398081	-0.06969989	-0.01153964	0.0069777155	0.112854905	0.028099673
-0.017988326	0.046838064	0.026611747	-0.0052484577	-0.016207121	0.03960773	-0.03952548	-0.02591259	-0.10468869	-0.029754195	0.033578943	-0.10647109	-0.0548893	0.10667479	0.082812	0.03737137
0.04419127	0.054140538	0.04081947	0.08071776	-0.03692055	0.00456	-0.023042006	-0.11301817	-0.03775495	-0.021592291	0.054274116	-0.014742963	-0.015809977	0.057138275	0.021493668	0.016386902
-0.0075852918	-0.01180938	-0.010822314	0.06756988	-0.02269799	0.0010519361	-0.03751727	-0.0037368634	-0.029944643	0.013989616	0.01439745	-0.08567979	-0.032875292	0.14225765	0.045205824	-0.00051998504
0.0064953486	0.028712517	0.014234352	0.039051246	0.00771239	0.024249183	-0.033347443	-0.08121746	-0.11793734	-0.04196785	0.015719937	-0.051868957	0.028495587	0.0369864	0.06860997	0.08780114
-0.020984855	-0.05691282	0.024040656	0.0502262	0.02184774	0.0022736127	-0.027929256	-0.09163168	-0.10277181	-0.029614387	0.05235175	-0.089732066	-0.043522846	0.060118955	0.071809754	-0.032397535
0.012157068	-0.007579778	0.021122672	-0.011904691	0.043520264	0.025800653	-0.010620389	-0.067154914	-0.073670596	-0.009265673	0.035883784	-0.02561103	-0.03438647	0.095145494	0.09434125	0.031014295
0.062426195	0.019750139	0.04442484	0.00043701968	0.056713574	0.03131487	-0.023928298	-0.055547923	-0.0017056714	-0.02297614	0.06694325	0.0153398365	-0.043254476	0.08866232	0.08950515	0.039289597
0.05032882	0.06900237	-0.013534645	-0.07105631	-0.03750378	0.0056629474	-0.10340952	-0.075579084	0.019143851	-0.03159973	0.037883088	0.039369207	0.025239892	0.08428931	0.07807445	0.008829597
0.011522845	0.0310156	-0.011508015	-0.028220966	-0.047214527	0.017379453	-0.07852739	-0.101321116	-0.042295072	-0.0245164	0.03715678	0.02701275	-0.026489541	0.13138886	0.0954941	0.027392402
-0.022030244	0.031264707	0.020220473	-0.045415435	-0.065651886	-0.012200097	-0.009790759	0.013882145	-0.02574295	-0.046045247	0.03030827	-0.045515735	-0.04560228	0.011901742	0.08490624	-0.007905748
0.09037899	0.0058798003	0.08686311	-0.019375227	-0.04649546	-0.027212327	0.012318256	-0.049006075	-0.11931156	-0.010517354	-0.021233864	-0.044233937	-0.013930324	0.026095456	0.07929189	-0.029613823
-0.029256076	0.030359086	-0.041569036	0.014621855	0.013408424	0.046871226	-0.06517461	-0.03826069	-0.05290696	0.016138097	0.04838122	-0.13019153	-0.009621012	0.03519408	0.062077288	0.05674193
-0.007946216	0.07159853	-0.020253878	0.04592944	-0.015426272	-0.06138828	-0.058180872	-0.0876986	-0.06598879	0.012612767	-0.020348093	0.027671413	-0.009600337	0.03253158	0.061112165	0.07547646
-0.011602274	0.051007852	0.048211515	0.017440544	0.004039719	-0.066501886	-0.1597321	-0.0614567	-0.09284083	-0.087085865	0.053413875	-0.02786452	-0.08380182	0.09643432	-0.021291435	0.035134424
0.010281	-0.02335174	0.03267462	-0.0554174	-0.058028843	-0.028636767	-0.051479474	-0.0077367886	-0.081625216	-0.0689234	0.013017753	-0.0014264216	-0.033939086	0.007375206	-0.025861803	0.08161917
0.0022574693	0.069930024	0.009884783	0.00830374	0.012444534	-0.0031135266	0.02650085	-0.026225578	-0.046842113	-0.023998734	-0.043600745	0.008440727	0.0146218315	0.17476824	-0.034867812	0.06806081
0.021930445	0.03732313	0.058391087	-0.057672795	-0.015571432	-0.043117426	-0.051296555	-0.087883085	0.008011723	-0.08714432	0.022731269	-0.042049255	-0.1297434	0.073763706	0.11704701	0.065224245
-0.05735134	-0.051517505	0.0037425982	0.014222997	0.047463994	-0.116788134	-0.06865954	-0.0762152	0.014566843	-0.008026002	-0.002001587	-0.012308469	0.008397493	0.054576527	0.04678063	-0.022694424
0.042312082	-0.13113162	0.016591892	-0.08363324	-0.0047344756	-0.008971774	-0.012727602	-0.043771215	-0.04876669	0.066543706	-0.029193006	-0.03741826	-0.045606866	0.0047547594	-0.02739433	-0.004596695
0.031474028	0.07532916	0.058240276	-0.0017908067	0.08265533	-0.029339472	-0.034498565	-0.03369688	0.022120824	-0.12463291	0.059937954	-0.04133422	-0.010438927	-0.03465388	0.08426244	0.102709144
0.001515768	-0.05669251	0.07329081	0.009996087	-0.042871345	-0.12982257	0.09462896	-0.053855814	0.024863508	-0.0671666	-0.008140704	-0.122727975	0.017608607	-0.045272086	0.0865521	0.011326691
